0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
298.99997754697125,299.00008394955086,298.9996866548251,299.00116943114847,298.995635620581,299.01628808652754,298.9394963583786,304.22399314125084,332.9123276246552,350.11966092803834,371.1482810586272,385.03096130162874,376.71283423062306,362.7788338636378,370.69565479358755,384.2610113582631,394.8923293555755,404.72986248735884,413.1684428689183,420.0822566487618,424.48089338678204,412.7273240990207,402.93146261224786,406.95796566355585,412.3839417569765,417.4823820261261,421.83451526888456,426.87206663290556,431.11663566420333,433.54913547832007,423.38600214010665,419.2337640158055,422.118276755367,426.22276397097943,431.35041102187733,435.96620430461354,440.2237599445618,444.1485373357907,442.5064675597109,433.4589958729432,432.50972372645833,436.55996639769364,440.17866526961075,443.92294246141375,448.2023351972902,452.07797352711674,454.9547008604592,448.8336118542319,442.1038673171153,444.26566998789565,448.46750041611494,452.9558430676776,456.78664495376825,459.1784428032406,461.4476818107043,462.6114234080307,457.85424160599274,455.1347262451134,457.1635011993185,460.53171973086506,463.91460291073224,465.9131648704903,468.25717080084047,469.95597462387923,468.4439569898628,462.85620082434906,462.29511186582454,464.4241357552768,466.76666603417124,469.77265393965615,472.99225382828024,475.64015078160713,478.6528163575252,475.8117159734033,469.6830599127345,462.9126964913844,0.0,0.0,0.0,0.0,0.006681
299.0037747284665,298.9859125215782,299.0525751852209,298.8037867375381,299.7339104269135,324.9494793428402,323.0331000301517,341.0945035040096,350.6493277634967,366.8731013252529,379.78380679213313,388.0229032854434,370.6821790219294,357.23755780548925,371.76968113113696,383.24306286030054,392.6622780518146,402.6450050637656,409.98308180979035,417.26602022576566,420.3226749785281,399.313704943979,394.1281352596215,402.25218097311574,409.77232947453297,416.45116257198754,421.78678850356215,426.40962793535124,430.6366098465812,425.1868380130271,408.6773768235813,410.2137968145116,415.5783105155077,420.0402200526492,423.1994840046182,427.2086457384057,430.2527916698084,433.58910446995867,422.9454911381636,411.09266771340845,416.35794513042487,420.18354271007587,424.41173673522337,428.4286466826071,432.271228558873,436.0741559127957,438.6890918982704,425.4556251040206,420.2980083722895,425.1776899113174,430.43044404935034,434.755082797093,438.4542964895554,441.6599989132725,445.4328458296557,444.51366533033,434.30535759631874,434.558522668498,439.0863760412852,443.3055823233915,446.9920525538275,450.6952745212901,453.99225311901284,456.58469454143216,452.2998184214502,442.3660845652061,448.3370974191445,452.81011887185196,456.41998738780757,459.186384997407,461.46152752081133,464.3806576613357,468.51181216577254,461.0037278783293,451.55671987944066,444.83517006598476,0.0,0.0,0.0,0.0,0.005806
299.0000000758756,298.9999997168285,299.0000010568107,298.9999960559288,299.00001471947417,298.99994506617446,299.0002050158278,298.9992348705142,299.00285550211527,298.9893431210244,299.03985492555995,300.3081787033263,299.1758283694653,299.1237466088573,306.8583810880968,321.27310955085056,334.25768589766113,340.2828742101195,352.9715202318324,365.8177258298851,372.1080449119407,361.06907619963044,352.72487803052974,364.6664275636703,371.95621268720646,379.1618251376755,386.3959273344378,391.354734564103,397.53470953222705,399.8148056340654,384.36701336547117,382.5028101946882,388.12849648083824,392.3812058075823,397.2099270739562,401.0319754671997,404.6523823354777,407.7284881955817,402.7910242091901,391.56794550183776,392.43350711246956,396.2800399930214,400.03285640863595,403.598639094921,407.6998935437041,410.8832389702983,413.51099543253315,405.30232546459246,396.5912468618718,401.9587620804933,405.61403388020534,409.49261035779136,413.54508249589105,416.85212050461683,420.4154049836354,422.3291684197291,411.71286841664164,409.15255214314016,412.6070225907674,415.8384387639934,419.9555727339168,423.22726997826095,425.945405085649,428.94019091508386,427.17147532602036,420.29159609773023,421.54842541140135,425.2979490943789,428.32817975919335,431.58864510526547,434.3487817789507,437.9847488795015,440.1931446854566,436.5516205287852,429.4425729712441,423.0869596677548,0.0,0.0,0.0,0.0,0.006187
301.88516173673344,301.4411831352293,301.2050564751586,302.4850595216241,299.1346505077224,299.03858588743424,298.98341421059183,299.0290039131569,299.91903218412574,306.1490394447292,318.58907198288097,323.393716763329,337.021538217809,349.864568623049,357.8357328985881,342.48414484961364,344.3300155164859,353.97163818909394,363.24574270276787,373.13638106053617,380.96503766697714,387.6906465238193,394.66750838374844,392.4838499210857,380.4319123956903,384.3037269635685,390.5908501208366,397.7038035172383,402.85452015279117,409.08348027738674,416.0576462327552,419.6645045863035,409.4795122214173,402.34350640900726,407.1753400048161,411.065129861147,415.6024087237927,419.57780668746136,422.5889208742354,426.61081057524063,424.77873504164194,414.14670244743905,413.7094275458548,417.10713163078464,420.38563313193686,423.3938064263412,425.5961643179473,427.9466443435008,429.04514770613537,423.111116236564,416.3255369406381,419.90855122512716,421.9515374431108,425.0927673076759,427.0377512634661,429.4135788780708,432.19167891911815,432.8726966219554,423.8909923001851,422.24729393619,425.4552958692521,428.6281720197698,431.5444125232522,434.6440092385041,437.15712513004246,439.22823214779976,435.74483556084385,428.0572769897045,431.0070010531225,434.4986389212551,437.73151350337145,439.7140094524787,442.3577773690771,444.4899864647308,445.9194059379159,440.2374763583352,0.0,0.0,0.0,0.0,0.007235
298.9999977110981,299.00000854229813,298.9999681197093,299.0001189788644,298.999555964833,299.0016571618035,298.9938153879529,299.0230812863847,298.9139761447812,301.3727456890578,322.544198232952,334.2004630402541,343.41202292073046,333.4602523280232,337.7894912131492,353.814146092216,367.59670209018196,381.20851328578294,392.9362027336109,404.5769286994224,414.58660935403896,410.4460466364202,395.633730727139,399.7416157101932,408.54011191279983,417.1482499981793,424.4747709051267,430.21150123606054,434.9802689810076,437.86278526761424,425.41109823210604,416.2070693124084,418.8152283265119,422.01296971346017,425.61911684859155,428.83964211895176,432.2180794582094,434.96820686875907,434.3087765538542,422.7761583721738,419.6638179146864,421.6200239662532,424.8091288461309,428.01469071782225,430.94493693999476,433.8358101863219,436.4034313836584,432.01279652117415,422.3264995442432,423.44149893210033,426.2754709683398,429.9891893546518,432.9294449471454,436.51778067657244,439.20141949749865,441.4780890204098,435.87417086605586,430.2836456279357,433.6539246446397,436.4589872494475,439.4269249480191,442.54854498783436,445.3157015995309,448.20079254267534,449.6905574076606,442.1747042993054,439.94910311827607,442.99329282615093,445.93865798867273,448.85371806641484,451.5098739346298,454.14810339072756,455.8466405973241,455.51531478721404,448.8501453435823,442.25962133018703,0.0,0.0,0.0,0.0,0.007717
298.9999983580188,299.00000612795696,298.999977130153,299.00008535143076,298.99968146412385,299.00118879207355,298.99556336758184,299.01655773759916,298.93820568202153,299.23139030516074,311.6820540038429,328.3581681403528,342.71899258224573,344.66248916134555,337.23789381976724,345.9850785915365,359.48455408742507,371.22236191607783,382.44976676638396,393.0778755230668,403.3292114271135,410.60180638714286,402.68810157166854,395.7080600141657,399.5185403651594,406.42311373747646,413.26219115203526,420.0072734530602,425.4241712803349,429.1543295555487,428.5987657853713,420.46728482358037,416.9621759125471,418.9646701555787,422.40999090011593,425.4284161222509,429.36480735498884,432.8754133706418,436.5909198159402,432.75393816132186,425.32432016267245,424.7565495806959,426.97316838966947,430.8309222942908,434.21668900344423,437.8892482941004,441.18144612970735,443.32304862972217,437.45093616331116,433.9753790398439,435.90128463729656,438.37945371927,441.81330967325334,444.4994118994458,448.0687150749728,450.8959755954289,450.91637234451855,445.05818552552944,444.6703285245538,447.1715081016267,450.04279909758594,453.43838008176516,456.60806543219354,460.3620324663857,462.20611442706297,459.04514223527974,454.139935862754,456.4249632497068,458.7139554374356,461.51730658488367,465.0312825329405,467.92067890482997,471.0993610783299,473.3741541757751,467.6907372362551,461.46694166498213,0.0,0.0,0.0,0.0,0.006264
313.2873148681323,308.54161383298964,304.92623348773714,306.70693638568076,305.708811078918,304.51314454534247,308.5475129426164,304.84047840134576,306.0574059536025,311.38453619011784,317.2280477336616,326.15193320218737,337.6896833297118,345.5816278304509,339.30150717591494,342.6767875157503,353.28486876424085,361.9520276171158,371.3147600294703,379.7703428089031,388.4767316005922,395.3446168784385,391.3489678112792,383.7577705449826,390.5175443568509,397.22636395455874,405.52197926786073,412.2813931167068,418.9953774736269,425.31959715836933,427.89952842049803,415.3257566077129,412.247634802848,418.11925039769187,423.7460978659721,427.77160466962533,432.1557154029625,436.06256352004823,440.3760422033096,436.3750695991881,423.9817694044223,426.4902505578471,431.0370854910231,435.4151449900931,439.3262513298359,442.39319852470925,445.3462593824263,447.1415193992826,437.2685977854587,430.3084363345252,435.16860364796315,438.2321053404975,441.37042632076714,444.3813006701247,446.7603930357795,449.4135097327524,448.39704513221454,437.04303958308907,436.22971148553137,439.6661126408235,443.0755415905914,446.0546979347175,448.38515302317217,450.6830928571202,452.5469577152852,446.5491559749795,437.8466149947582,442.141690473629,445.32682701004416,448.5068353904158,450.79270639925556,452.8373164236009,455.11469390491146,456.76617711484465,447.45752233213955,0.0,0.0,0.0,0.0,0.0,0.006273
303.9280702868852,304.33596186426144,305.8041280996551,303.7758727321639,303.1009806114095,299.68498399727633,298.9900802427204,299.0243056719543,299.29713135832367,300.5662048065041,305.93203048238604,311.92933879196545,315.8558825023518,326.5530075347943,331.4831425102719,325.86361387930236,331.83355301833615,343.43977538255587,353.89749834793685,365.3450206713443,374.77519637151175,383.4970061285403,390.85055642445775,383.8596596136112,377.66866184818315,385.78684620383103,392.9005773165432,400.03637355738226,407.1333535785821,413.43131557006944,419.44269884864684,421.8751883596202,410.3100080852485,409.55429206143145,414.8754767145416,420.4963447912053,425.1171459166875,429.6072731819684,432.962456506248,436.2913888979246,430.6101187581068,420.7873079136931,424.9090066352178,428.29922265327974,432.31807633827765,436.2797546139856,439.0442063581723,442.29184852694317,443.59407302015796,432.72519926420455,428.8615674734918,433.0383812416765,436.69381437962795,440.21430691362843,442.6937661294961,445.6340456111835,448.43078666938834,445.19792582911947,434.9472745171813,436.89673528625536,440.6002715352674,444.2058543540998,447.8273148804951,450.7645264054343,453.1554099189427,454.8158477287431,446.8461624326235,440.4627821706169,445.56153000534266,448.7704127229842,452.1495375854192,454.618683840234,457.0285065454623,459.4646887664296,461.2510464480719,450.1432762869639,0.0,0.0,0.0,0.0,0.007217
312.614088920311,308.4239968189629,309.2432435823277,305.35596560217425,307.11952912284937,305.3086713247345,304.0311606480386,305.90261059051625,307.2639643471849,310.0626122592316,319.91694176531746,326.1562228256183,338.04063026603876,342.8047884233466,340.9832258202435,346.60591621102657,353.2356201942502,360.3700652415885,367.4614769346699,372.2571787031879,378.7337101949982,383.7012983698786,379.8812737020167,376.5331512836009,381.48384210842363,386.52730261372017,392.0349979906224,397.23895618617837,403.12962742443693,407.9842120026818,409.5456998501875,401.8998556714306,402.19299761701046,407.01485950824014,410.93894224012496,414.9789544307472,418.39415401834066,422.50402537485564,424.85135407162375,421.22564077231453,414.9350290259218,418.6762220515951,421.8810457576942,425.09365323210966,428.4840110859879,432.03792336530813,436.0790882499098,437.9770961943081,429.0920582985722,426.61829741730253,430.5070638769304,433.8078831296985,437.06562870108235,440.0028175646776,443.1845057930517,445.85435932131156,443.5608572956023,436.1317188647707,438.1255020485671,441.432553712938,444.55552376026776,448.12463178835907,450.75444691498836,453.76233794006714,455.5320980714506,449.4169384338419,444.9070799132473,448.45725779596216,451.20746955861813,453.89367627036984,457.866399083959,460.0609414122272,462.0364848255179,463.027095696461,0.0,0.0,0.0,0.0,0.0,0.0,0.007286
304.7285035518632,304.0124231087439,304.744547073935,305.6650501018506,303.186844707448,300.3815686285745,302.3671386731336,302.12571901504737,302.716385360903,303.9822640753901,310.05524972942465,312.8246926425093,320.74567033889593,329.99441288750825,328.50187591822333,328.5733483677858,336.5335057546829,345.87651469923725,353.34499920222015,361.2928376329115,369.24317968237335,376.04612928232575,377.2383499498474,369.8137348534177,372.63560665359677,377.09786899518235,383.2913463291904,389.695392313075,395.6346110623397,401.2295818709051,406.6093573428031,401.07991706720367,395.11189269804476,400.07723187300206,405.52236598166786,411.0593874364933,416.09338097081394,420.1257316106846,424.2513309458852,425.48482265628985,414.16276684287595,412.13811565040174,415.9837440324961,419.8929350902881,422.66886823880185,425.48407389742596,428.1829920389673,430.0859247341913,424.8315732667015,416.17273673240845,419.80232147168806,422.779149803556,425.40385844546563,428.8473356095778,431.12057268167,434.57487193666265,435.71588589912517,425.3759562341111,421.3121913902605,425.6094054289721,429.16158678235615,431.86242769420846,434.5319867428093,436.9823729107924,439.39184811093384,436.3141144602672,426.9545522997558,428.8427568832096,432.4778156857648,435.1486889917977,437.7308513899141,440.2822786477802,442.55934561599986,444.2014796414992,438.36473484138213,0.0,0.0,0.0,0.0,0.0,0.006383
