0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
307.43506146313115,307.73995089304645,305.9465294943376,306.3183257398284,303.4392592293466,306.10631034320903,310.3623775343522,314.7511112367849,325.63464829094545,339.73148628523137,354.16394133899826,365.14995432857967,360.1073745966572,357.5697064525281,364.8298264853072,374.74054460961077,384.8248200854369,394.5631623347375,404.4031576706207,412.41513862955287,415.1434473126767,403.65610916936794,406.6140813036355,414.28308689734683,421.51442430183465,428.84102536090484,436.21490764160995,442.0674293603263,447.132452826501,436.96337064725856,428.76047057924654,436.45777875195074,443.1891407247137,449.46687897259613,454.438545114473,460.0000231898455,464.95462975190384,463.7239115421651,448.33605012377984,449.3080630992315,454.7384737807797,459.01039892788634,462.85676300568235,466.6302511674623,471.28507515994824,473.9020130438959,465.01770268390766,453.186790317196,460.9027693193305,464.73120234114657,469.01152088376926,472.039092764096,476.60622950818487,480.5879835452038,482.1703949646896,469.4110057241106,465.76625509687665,472.2398763289143,475.3885640941714,479.7167296356565,483.1745617145311,486.54700174534787,490.2761916845433,486.59491285982995,475.42156960499386,477.2759881181904,482.3679784458122,486.10343253381325,490.1092551448974,491.9805949844404,496.11869035732684,497.70028663555166,490.6039862351663,480.2354091240765,0.0,0.0,0.0,0.0,0.0,0.0,0.006783
298.99999890941734,299.00000407010975,298.9999848101435,299.00005668931607,298.9997884325919,299.00078958031605,298.9970532461436,299.01099743510935,298.95895701341874,299.1531745112152,298.4283449417199,308.292840168036,333.954093339889,357.5227661475719,381.68439306711423,380.1114297328488,364.3796554368206,373.22159073490303,391.7540204185859,412.04477530500645,428.61286031519654,443.9041882849859,455.1071137669608,465.55678797977635,450.4798969141628,438.2155146287074,444.8281623911159,454.95327766805406,465.24395672256,473.5020320461196,481.56610238278,488.54391449994813,490.9841686770797,475.37237985858684,470.27410546319396,476.5027547623511,483.2001172943225,489.50569874492123,495.61604956185454,501.6774907902901,508.0048559273376,502.9324659061774,487.3867163616535,488.0774707242139,494.0784386428376,500.5797506559668,506.9197110036603,512.4122948576857,518.0060299667623,524.3157478800351,512.7617975348201,502.76462305657844,507.2551494894399,513.3005755464386,518.7337428662685,521.4593682323806,525.0954364758651,529.6049583605527,530.6579542016524,521.2940434567969,516.8707868204887,520.5851224913657,525.1970741095025,529.0820645346802,534.0229217077431,537.4124183645565,542.7922952393758,541.4385585129178,532.198236552259,532.1075953864578,536.7691921247803,541.6439292982508,546.4060914277949,550.3933657129618,555.4575778868724,560.4803580179089,556.4509089617518,0.0,0.0,0.0,0.005431
307.69691222382824,305.5366472499647,302.4523839986139,300.00392107978,298.8167293957768,299.32061225746895,299.5373731354036,299.4165792076463,301.8985152101926,305.08536332511295,309.864962183821,314.1530285622499,322.47615785547634,327.904463010982,330.0235807497197,339.3897437515157,350.07530684386427,358.25760986696537,368.1486400187784,377.57612221634946,387.94373982213483,394.68876164342197,390.0716938445338,391.5671730257849,399.7548236072491,406.82842559556497,413.7876856863775,421.0745254753966,428.00423234764804,432.6491408859996,429.7634989656972,423.9688914414472,428.46698922544095,433.60363298460686,439.28412142569346,444.92463065581745,449.43240186853023,455.1456721483854,455.5118642892565,447.4008501197574,446.6971056989997,450.1617711229182,455.28862968547753,459.9563278972982,463.42750819317695,468.0751690912893,471.3247951655794,466.4917144938193,458.50357725926165,462.2665063156502,466.57891710495767,471.11513854793276,474.93402233925036,478.5276945887344,482.5794281341735,484.573525953588,475.2172748237563,471.88810436290754,477.7171970565677,481.15131401894484,486.0418572405662,489.4724736235573,492.9552325325381,497.04975370464996,495.3921234026911,485.99393053389997,487.82987670305255,492.2075070243353,497.04001357989046,501.0223059511968,503.4798427943968,507.22179621160285,509.70807985481264,504.58008265659385,495.07737579777825,0.0,0.0,0.0,0.0,0.0,0.005558
298.99998381015615,299.00006006684254,298.9997759224733,299.00083624326396,298.99687910447074,299.0116473388532,298.95653154011666,299.1622265006801,298.3945624571629,311.9368227784419,338.1434208793304,363.0567496358066,383.89858526232223,389.3449981855636,381.12866995602207,389.9425972455812,405.63830394569976,420.1034073103102,435.7775955771746,449.47737158723766,462.28719664830766,473.37910254658664,462.6726791996348,455.41226505204725,461.0337382771324,470.5108196113436,478.138789424718,486.0515391077395,494.3638064811097,501.94032778033375,501.426745599092,486.528152305674,485.73432194864773,491.6238481690977,496.71014881006084,502.5081023827375,507.19276316786903,512.8824738652207,518.2800297717276,509.41111633201865,496.51388802391835,499.4282491239215,506.6443580608333,511.8519164170495,516.3851564848771,523.9579170256131,528.4358140435048,533.7577235963323,521.50926800542,515.6052612634174,520.809690933007,526.1369625936476,531.0611313254914,538.0405252652835,542.7944734950329,546.2887594193419,546.9800498775709,534.1398897821794,534.1254604649857,539.7852344417598,544.3038612359588,550.9926128485201,556.0481589754461,561.7586384841076,565.8487006758693,559.5757455440461,547.3271606299033,553.7916854521944,559.8111034414704,564.4670517012188,569.309563168284,574.9930606561395,578.983879085955,583.5812444240381,575.3184945506206,563.9672667715569,553.1499957882925,0.0,0.0,0.0,0.005046
298.99990452075633,299.0003563333532,298.99867014583106,299.0049630833226,298.9814775208786,299.0691268331631,298.742015146469,299.9905686412146,317.8189130714679,340.40748993309217,359.89361884907345,381.30275333326483,378.68360597305286,371.6027900776299,381.4926336590732,395.6136644151138,409.8213977526592,422.1149719040854,431.4399273778083,440.5412536283128,446.39541284836616,439.5159681353746,431.9323507131604,435.91606557028496,441.3748838474346,448.1597618964363,454.7379515066914,459.98404554738505,465.80865947517975,468.34336092675545,460.4308116489017,458.3163174290094,461.49106622529325,467.0370655088693,472.50259079347,478.3881834928169,482.88511826333666,487.7902813723828,486.800857952495,480.04219319719164,482.2574779870872,487.2779700304235,491.1253703868547,496.9995523949832,501.7850742767564,507.0711587571153,511.61853358687745,507.1343389847947,502.7913886733777,506.0170990605715,510.50632933606636,515.2957546948645,520.6837146584472,525.8025925645419,530.7318053202922,533.3217881192805,527.1906021495689,526.3317856884611,529.935215437869,534.2192979171026,538.7295239194259,543.6465251248588,548.024085781224,552.4002636557154,551.2032100345626,544.9203534484327,546.9743772085369,550.8346920061853,555.773791968959,559.9862539400195,564.4844789566437,568.8189108392152,572.5210468253039,569.0612351133532,561.7276564627281,0.0,0.0,0.0,0.0,0.0,0.005159
331.4968905331692,330.1066132298754,326.02466745695597,323.45728003079245,321.8211835804,319.63494547886563,319.79128213461456,328.6708565864117,341.45266155784503,357.7599101654687,370.8672270452811,387.163881196794,402.8153614208658,388.6369164970976,382.27332509244286,393.96735760709896,410.1866250878273,423.8736303475332,435.5633281428317,444.1278898052374,453.46437935450746,454.154723841153,438.2318961981764,437.27989759013116,446.5245615965269,453.9779716035615,460.75849427638116,466.9669013307464,471.49829056751577,476.53643879209795,471.7959471249403,462.33504109187555,466.89591936900695,471.51535365026064,477.0317529434531,482.2597053149628,487.7738672688915,493.1474783658583,498.43818282527417,491.09473710567903,485.70593631930853,489.9472594504567,494.65827284431174,499.39277650275085,505.15733502968493,509.5757611565532,513.4490982124171,516.2507118998521,508.73424690873964,507.3238449304252,512.7804077558136,517.486838741618,522.4068404322247,526.5288040392477,530.9171601288252,536.3317401810741,534.9088305226313,528.0328123932368,529.8878350925372,535.0858773183537,539.6159449492696,544.165889251921,548.442657638387,552.7470754831659,557.8782817402566,554.0598852021787,549.0748726793493,552.3022473483467,556.8092807589611,560.6532079690164,565.0704364519187,569.6458609510768,573.5011139701335,577.465485135746,573.2658021233485,566.8973254615398,0.0,0.0,0.0,0.0,0.005564
303.79941933280423,300.9797306059923,298.9328606479957,299.0179807683607,298.99521627856143,299.00115411739336,299.0001672518649,298.99895390713766,300.91855644662365,311.74511818007534,331.4197031520121,350.7519967208433,366.62837483313746,365.14202598430984,364.57818408469666,375.0410869076533,389.59244305644995,402.9996353137687,415.9326655153098,429.04438668880124,441.453607864879,447.4825634338926,435.4030454210729,436.3025316262407,445.5330342408813,455.1062372320738,464.7036307928522,472.551426732704,481.1829122357352,487.1434112164095,480.1172635433651,465.86633015869074,471.4065861500181,476.7640399583888,482.722147460672,487.8031456142032,492.3236835964722,496.5236833271089,499.34135761708825,485.42932570344624,477.6256550003168,481.5357272789603,486.1318631337219,490.3002838358914,494.5303964656384,498.540880236853,502.6237661753882,502.35421841267396,487.9985704727993,485.912257606239,491.1804479084958,496.785187905918,501.7055408732781,506.42450583279145,510.5620040372533,514.6179711532001,508.74496412442613,496.457671289749,500.6094372402724,505.26196085891553,510.41305591605663,515.5388206690641,519.4913014762066,523.7440200238685,527.0004216723308,516.4211912755449,507.47978474877783,514.1360361436489,518.7998780262593,523.6632404716842,526.6955328455236,531.1464415500304,534.4798413318491,536.9673274078874,525.014710587747,514.3752119512792,504.59363849311364,0.0,0.0,0.0,0.005005
299.057474369789,298.9845824290018,299.00419591420376,298.9986339141831,299.0012684290639,298.9962923695614,299.01356209269073,298.94945925967585,299.2255584069331,300.76473383137375,305.2652296128634,314.4066739663518,320.0869395210045,321.7167029764233,323.89479089251677,322.3321543838233,329.20751905575014,339.21641505128844,349.375013507034,358.8355025545536,367.74175821878435,375.83714287678566,380.4300720443765,374.32717864099425,373.21591134206386,378.3551589944838,384.2201112785612,390.88155618601076,397.9930422675671,404.1067835000468,409.1099775735426,407.23519649945524,399.8514583001119,401.320967532281,405.3848251175484,409.0129470396245,413.8489820127284,417.20191790394654,421.23193546069115,422.7508345157013,417.0832197771292,412.46617435687114,415.57816937960354,418.72416142399834,422.34279913608594,425.95868730874344,429.54442701863735,433.2706217611718,432.5615037417332,423.5896236775308,422.4292270532238,425.95323105422983,429.4124010061955,432.4427298447888,434.9916924460737,437.61882802906604,439.8264986090854,435.11021999030555,428.75237436948197,431.27836329984365,433.85773894142545,436.84687686355517,439.87492312257734,442.711553117144,445.87642056131193,446.2778043973868,438.9829127323619,436.3331232123624,440.15052269250606,443.2185728466565,445.9411878588654,448.77917005324645,451.537539371759,454.3408072123229,453.0363113326279,445.3201388378456,0.0,0.0,0.0,0.0,0.006836
319.5159612437617,317.9605719775608,315.2286945813223,317.0610580350313,318.2173871860867,314.0576376065337,312.35367379942744,309.1868848220672,308.4873373777407,311.61461043419183,317.584382226334,334.58365568825894,360.4318972522126,379.97164267360625,401.2237116703519,416.9542953895798,413.075653942965,407.5596711005363,418.6208936530991,432.3230290598105,445.6998644906132,459.34908874733446,470.4608346338582,480.2651353917109,481.6442161994272,468.126373627854,462.9318718379384,469.808927518874,476.7553005483386,484.42357609000305,491.4210535497894,497.74113084284943,503.64704611458814,499.20432612565287,487.4616152157927,486.5083907872101,491.49905644484187,496.5649751707426,501.82688752757787,505.9482419004424,510.2436423820721,512.8926996691997,504.2395610279101,495.40358939686485,497.7204993497208,501.5001288345409,505.9661293510194,509.79730516046027,513.8568366134883,518.5190962458735,518.2587696430223,507.638313943512,502.474648662485,506.6519565453434,510.5578052816508,514.6049754556107,518.1956412737862,521.97468194572,526.3262491241197,523.4938688676178,513.806622676671,511.8451060045244,515.8654925421206,520.4997763454334,524.6777609052541,528.3197430882053,531.4822561642518,534.1998433617453,528.5298616901321,520.3453710299149,522.0498046002176,525.8734115606893,529.5130436199898,533.0141046195815,536.2466011165493,540.1359794557263,0.0,0.0,0.0,0.0,0.004519
302.3197776822955,300.7585514977618,300.6345183299734,298.89827970973374,299.0602503929775,298.8607187183562,299.5044765044648,308.66754674839956,317.70665621134856,332.2290484074062,348.80607102275576,365.07926241478526,371.799090942779,359.85633990746743,362.9427650571746,372.6587182409816,384.9811476276938,397.8084265044375,410.1373206806121,421.3035848370711,429.64355433645096,424.18934373343075,410.72206013418673,416.00422758792155,422.80557688843123,429.467883053094,435.6056182842041,440.6826759099764,445.4506219481108,448.36209231800035,434.83767326515687,429.261878725873,434.0261905534379,438.6308318572868,442.97646778060505,447.58047395512,451.0979280402625,454.25453785076775,450.424965262991,438.22672286988205,438.87721712483574,442.6281605005968,447.0209000700284,450.5853578060819,454.13760982291876,457.01892673708716,460.03355450223853,451.0258232319427,444.30286658074624,449.3323476438718,452.53880572014583,456.6821396260142,459.26777038153415,462.7663732795333,465.75308246601503,464.3308611362051,454.8661613172042,453.7903359479301,459.01939591045306,462.94638075304397,465.80780313048905,468.828926339396,471.9339113931766,474.2819162158827,469.13036043505434,462.35769056084763,466.4148310581975,469.63712133647886,472.80838583548115,476.60206392533985,479.48077772665374,482.27349741176107,484.0069914772557,475.84126990057854,467.77883541056775,0.0,0.0,0.0,0.0,0.0,0.005329
354.5735223117184,352.5169330675847,349.2060194551513,349.55157018015245,346.00398928233943,344.16299805585413,352.92106407627705,370.06158577422525,397.9072684469917,424.15937364957364,449.1675658464131,467.37277934913016,479.9988069237271,465.36178164660845,458.7332530716957,466.9317181322393,477.42488451788836,488.11392223887054,498.9838501611687,504.60787016500024,509.12150810327296,507.01521589624934,493.08961086941343,491.20949060347044,495.07616338713325,501.9861342192041,507.02217707424603,513.8069295679985,520.7811448798913,526.5916308760592,522.4930392491453,511.81106459239555,516.2312888668565,520.9795486219,527.9454521465937,534.9635401964321,538.2819752408808,543.3754700256791,547.2626541139014,538.4938946808476,533.3959873865232,538.3287552968234,544.515679855289,549.4040125070418,555.0454020624459,560.0714962141724,564.9803697353381,566.9851066768879,558.5520118682018,555.2987614274535,561.679776599391,566.6167263891004,571.491795284616,577.2304094535917,581.9023441351576,587.1442762250038,582.0100673232894,572.5367293987877,578.1178968187567,583.5072869075484,587.0771762701628,591.1950162671268,596.4865389494969,601.2410352800362,604.9741639131676,600.1727294030823,591.6219398910898,596.999490392672,601.0491581571106,605.8549405376141,612.3524525707999,615.9760885988323,618.9601932867943,621.730919909452,612.2461371298704,603.2435361132876,595.1681760015668,0.0,0.0,0.0,0.004502
299.00000000006924,298.9999999997418,299.0000000009637,298.9999999964034,299.0000000134228,298.9999999499057,299.0000001869544,298.9999993022768,299.0000026039383,298.99999028197016,299.0000362681811,298.99986464530537,299.00050515059735,298.99811475230524,299.00703584018174,298.97374188696773,299.0979966119471,298.6350995676706,314.91682633997806,415.95047249667783,414.3511471747554,380.61695625810944,361.74260464401596,372.9802158460594,383.113646951053,390.95914830742464,398.26240682963265,404.3615323742091,408.06903811693627,408.29249446986097,381.81656291181235,372.1931680634261,380.6356275233502,388.0710170939793,392.4221985796195,398.4264818315637,402.04750335759996,405.94331850112695,399.07809591540143,381.02382701657933,379.3856557141807,384.7905362863228,389.2219292390465,393.037314944024,396.37202636581094,400.5892720335593,402.8017265763878,393.64611299831495,379.6493121533469,384.9169753170737,388.7048924800312,393.59607305269293,397.854577780733,401.7613715981378,406.0160379496509,408.6482266719642,395.3274435642111,388.9593020102763,393.9012254773951,397.85281919483776,402.4748665741428,406.8752274110508,411.0606760704313,415.3307589527828,414.69084593629265,403.49958802864865,401.75019111193166,406.10730700930094,411.2470122546203,415.34173983693546,418.8396891619489,421.1635931927203,424.31362122692934,421.4572103268237,412.0438592171743,402.5745439768009,393.45842734289215,0.0,0.0,0.0,0.007103
